mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0920185565948,0.00199563503265,0.823791283623,0.850107982803,sqrt,{'max_features': 'sqrt'},2,0.844444444444,0.858926342072,0.822222222222,0.848938826467,0.775280898876,0.851620947631,0.865168539326,0.839152119701,0.842696629213,0.850374064838,0.797752808989,0.851620947631,0.820224719101,0.852867830424,0.775280898876,0.85536159601,0.85393258427,0.850374064838,0.840909090909,0.841843088418,0.0163835089623,0.000805331221255,0.0301616629486,0.00554442726803
0.0925445556641,0.00154595375061,0.817099931903,0.850857048024,log2,{'max_features': 'log2'},3,0.811111111111,0.862671660424,0.822222222222,0.857677902622,0.775280898876,0.857855361596,0.85393258427,0.841645885287,0.842696629213,0.844139650873,0.786516853933,0.849127182045,0.808988764045,0.847880299252,0.786516853933,0.852867830424,0.831460674157,0.847880299252,0.852272727273,0.846824408468,0.0221255543819,0.000741974138193,0.0268375993002,0.00637239664792
0.136007809639,0.00201961994171,0.829459482465,0.879160521116,,{'max_features': None},1,0.833333333333,0.880149812734,0.8,0.87265917603,0.797752808989,0.885286783042,0.85393258427,0.879052369077,0.831460674157,0.871571072319,0.831460674157,0.881546134663,0.876404494382,0.881546134663,0.786516853933,0.875311720698,0.831460674157,0.879052369077,0.852272727273,0.885429638854,0.0383207420635,0.00118252442422,0.0265847242132,0.004515504442
