mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0473429918289,0.000516867637634,0.804777267053,0.814689652495,l2,newton-cg,"{'penalty': 'l2', 'solver': 'newton-cg'}",1,0.777777777778,0.810237203496,0.8,0.811485642946,0.786516853933,0.817955112219,0.842696629213,0.81421446384,0.797752808989,0.81421446384,0.786516853933,0.820448877805,0.808988764045,0.816708229426,0.808988764045,0.816708229426,0.808988764045,0.81421446384,0.829545454545,0.810709838107,0.0110401726,4.59762829698e-05,0.0189012548431,0.00313986502353
0.0676607370377,0.000593400001526,0.802517307911,0.814814497215,l2,lbfgs,"{'penalty': 'l2', 'solver': 'lbfgs'}",2,0.777777777778,0.812734082397,0.8,0.812734082397,0.786516853933,0.81421446384,0.831460674157,0.81421446384,0.797752808989,0.812967581047,0.786516853933,0.817955112219,0.808988764045,0.815461346633,0.808988764045,0.819201995012,0.808988764045,0.815461346633,0.818181818182,0.813200498132,0.00807708351403,8.67576643203e-05,0.0153682961336,0.00212938610802
0.051490855217,0.00060830116272,0.686994949495,0.68711778447,l2,sag,"{'penalty': 'l2', 'solver': 'sag'}",3,0.6,0.689138576779,0.622222222222,0.69038701623,0.719101123596,0.68578553616,0.786516853933,0.679551122195,0.651685393258,0.683291770574,0.696629213483,0.68578553616,0.685393258427,0.690773067332,0.719101123596,0.687032418953,0.741573033708,0.684538653367,0.647727272727,0.694894146949,0.00335422367381,0.00018433176984,0.0543991881035,0.00413165971525
