mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_warm_start,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0381863832474,0.00047492980957,0.804777267053,0.814689652495,True,{'warm_start': True},1,0.777777777778,0.810237203496,0.8,0.811485642946,0.786516853933,0.817955112219,0.842696629213,0.81421446384,0.797752808989,0.81421446384,0.786516853933,0.820448877805,0.808988764045,0.816708229426,0.808988764045,0.816708229426,0.808988764045,0.81421446384,0.829545454545,0.810709838107,0.00409141893001,5.66812781846e-05,0.0189012548431,0.00313986502353
0.0409628152847,0.00049889087677,0.804777267053,0.814689652495,False,{'warm_start': False},1,0.777777777778,0.810237203496,0.8,0.811485642946,0.786516853933,0.817955112219,0.842696629213,0.81421446384,0.797752808989,0.81421446384,0.786516853933,0.820448877805,0.808988764045,0.816708229426,0.808988764045,0.816708229426,0.808988764045,0.81421446384,0.829545454545,0.810709838107,0.00442613467515,2.96572492131e-05,0.0189012548431,0.00313986502353
