mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_class_weight,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.00913705825806,0.000631523132324,0.78236721144,0.799726277548,balanced,{'class_weight': 'balanced'},2,0.744444444444,0.802746566792,0.755555555556,0.802746566792,0.797752808989,0.798004987531,0.786516853933,0.799251870324,0.820224719101,0.796758104738,0.786516853933,0.80174563591,0.775280898876,0.800498753117,0.76404494382,0.796758104738,0.786516853933,0.798004987531,0.806818181818,0.800747198007,0.00262369861143,0.000297951228029,0.0220507109034,0.00218476406117
0.00925230979919,0.000893187522888,0.804777267053,0.814564964216,,{'class_weight': None},1,0.777777777778,0.810237203496,0.8,0.811485642946,0.786516853933,0.817955112219,0.842696629213,0.81421446384,0.797752808989,0.812967581047,0.786516853933,0.820448877805,0.808988764045,0.816708229426,0.808988764045,0.816708229426,0.808988764045,0.81421446384,0.829545454545,0.810709838107,0.00286558229228,0.000607906367008,0.0189012548431,0.0031807511346
