mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.148758196831,0.00214459896088,0.829459482465,0.879160521116,friedman_mse,{'criterion': 'friedman_mse'},1,0.833333333333,0.880149812734,0.8,0.87265917603,0.797752808989,0.885286783042,0.85393258427,0.879052369077,0.831460674157,0.871571072319,0.831460674157,0.881546134663,0.876404494382,0.881546134663,0.786516853933,0.875311720698,0.831460674157,0.879052369077,0.852272727273,0.885429638854,0.0201302923088,0.00117503413537,0.0265847242132,0.004515504442
0.162384533882,0.00555489063263,0.829459482465,0.879160521116,mse,{'criterion': 'mse'},1,0.833333333333,0.880149812734,0.8,0.87265917603,0.797752808989,0.885286783042,0.85393258427,0.879052369077,0.831460674157,0.871571072319,0.831460674157,0.881546134663,0.876404494382,0.881546134663,0.786516853933,0.875311720698,0.831460674157,0.879052369077,0.852272727273,0.885429638854,0.0340393191248,0.00857302775643,0.0265847242132,0.004515504442
1.6116121769,0.00121908187866,0.799070763818,0.82068029193,mae,{'criterion': 'mae'},3,0.822222222222,0.831460674157,0.788888888889,0.828963795256,0.76404494382,0.839152119701,0.865168539326,0.805486284289,0.820224719101,0.826683291771,0.786516853933,0.824189526185,0.775280898876,0.820448877805,0.752808988764,0.821695760599,0.831460674157,0.804239401496,0.784090909091,0.804483188045,0.121797535357,0.000583797097814,0.0328939005272,0.0115714470637
