mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_min_weight_fraction_leaf,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.16700232029,0.00155432224274,0.829459482465,0.879160521116,0.0,{'min_weight_fraction_leaf': 0.0},1,0.833333333333,0.880149812734,0.8,0.87265917603,0.797752808989,0.885286783042,0.85393258427,0.879052369077,0.831460674157,0.871571072319,0.831460674157,0.881546134663,0.876404494382,0.881546134663,0.786516853933,0.875311720698,0.831460674157,0.879052369077,0.852272727273,0.885429638854,0.0352338732061,0.000383618472884,0.0265847242132,0.004515504442
0.158160591125,0.00135898590088,0.810394677108,0.847736882617,0.1,{'min_weight_fraction_leaf': 0.1},2,0.788888888889,0.848938826467,0.766666666667,0.845193508115,0.775280898876,0.85536159601,0.842696629213,0.84289276808,0.820224719101,0.844139650873,0.820224719101,0.849127182045,0.842696629213,0.847880299252,0.831460674157,0.847880299252,0.808988764045,0.851620947631,0.806818181818,0.844333748443,0.0355688382,0.000118028611296,0.025191766628,0.00362072577628
0.157141017914,0.00409035682678,0.80125524912,0.816934509295,0.2,{'min_weight_fraction_leaf': 0.2},3,0.811111111111,0.806491885144,0.844444444444,0.821473158552,0.775280898876,0.827930174564,0.842696629213,0.815461346633,0.76404494382,0.815461346633,0.797752808989,0.827930174564,0.797752808989,0.812967581047,0.797752808989,0.81421446384,0.808988764045,0.81421446384,0.772727272727,0.813200498132,0.056537691626,0.00538866185993,0.0257867412332,0.00648285520226
0.135008263588,0.0018084526062,0.793427533765,0.791744668689,0.3,{'min_weight_fraction_leaf': 0.3},4,0.811111111111,0.790262172285,0.811111111111,0.795255930087,0.752808988764,0.794264339152,0.85393258427,0.783042394015,0.808988764045,0.791770573566,0.786516853933,0.790523690773,0.775280898876,0.795511221945,0.76404494382,0.793017456359,0.797752808989,0.790523690773,0.772727272727,0.793275217933,0.0218998618924,0.000946639668594,0.0280462123933,0.00343127984896
0.127039527893,0.00133905410767,0.779993757803,0.780896006959,0.4,{'min_weight_fraction_leaf': 0.4},5,0.766666666667,0.790262172285,0.788888888889,0.779026217228,0.741573033708,0.784289276808,0.85393258427,0.771820448878,0.775280898876,0.780548628429,0.786516853933,0.779301745636,0.76404494382,0.781795511222,0.76404494382,0.781795511222,0.808988764045,0.77680798005,0.75,0.783312577833,0.0405789268631,0.00038754737549,0.0308442277677,0.00460362397404
0.0882699966431,0.00111842155457,0.61841731926,0.617283917683,0.5,{'min_weight_fraction_leaf': 0.5},6,0.611111111111,0.616729088639,0.611111111111,0.616729088639,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.640449438202,0.627182044888,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.613636363636,0.616438356164,0.030700381673,0.000176186522804,0.00784980034415,0.00331388790529
