mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.164265084267,0.00176951885223,0.819321586653,0.883903188874,3,2,3,"{'min_samples_split': 3, 'max_depth': 3, 'min_samples_leaf': 2}",198,0.833333333333,0.895131086142,0.8,0.89013732834,0.775280898876,0.891521197007,0.842696629213,0.882793017456,0.842696629213,0.871571072319,0.831460674157,0.876558603491,0.842696629213,0.887780548628,0.775280898876,0.88029925187,0.820224719101,0.881546134663,0.829545454545,0.881693648817,0.0481948728476,0.000933980020634,0.0251807377333,0.00684602648268
0.159329557419,0.00438244342804,0.819321586653,0.883903188874,3,2,4,"{'min_samples_split': 4, 'max_depth': 3, 'min_samples_leaf': 2}",198,0.833333333333,0.895131086142,0.8,0.89013732834,0.775280898876,0.891521197007,0.842696629213,0.882793017456,0.842696629213,0.871571072319,0.831460674157,0.876558603491,0.842696629213,0.887780548628,0.775280898876,0.88029925187,0.820224719101,0.881546134663,0.829545454545,0.881693648817,0.0328088878648,0.00549668409878,0.0251807377333,0.00684602648268
0.136160159111,0.00158944129944,0.819321586653,0.883154125203,3,2,5,"{'min_samples_split': 5, 'max_depth': 3, 'min_samples_leaf': 2}",198,0.833333333333,0.887640449438,0.8,0.89013732834,0.775280898876,0.891521197007,0.842696629213,0.882793017456,0.842696629213,0.871571072319,0.831460674157,0.876558603491,0.842696629213,0.887780548628,0.775280898876,0.88029925187,0.820224719101,0.881546134663,0.829545454545,0.881693648817,0.0168034541388,0.000911510593029,0.0251807377333,0.00592428275525
0.181385374069,0.00424621105194,0.821568777664,0.883528190041,3,2,6,"{'min_samples_split': 6, 'max_depth': 3, 'min_samples_leaf': 2}",129,0.833333333333,0.887640449438,0.8,0.89013732834,0.775280898876,0.891521197007,0.85393258427,0.881546134663,0.842696629213,0.874064837905,0.831460674157,0.877805486284,0.85393258427,0.890274314214,0.775280898876,0.879052369077,0.820224719101,0.881546134663,0.829545454545,0.881693648817,0.045281580029,0.0054604455083,0.0275558595151,0.00568814303533
0.167499709129,0.00157768726349,0.820457950289,0.883403035928,3,2,7,"{'min_samples_split': 7, 'max_depth': 3, 'min_samples_leaf': 2}",148,0.833333333333,0.887640449438,0.8,0.89013732834,0.775280898876,0.891521197007,0.85393258427,0.881546134663,0.842696629213,0.874064837905,0.808988764045,0.872817955112,0.85393258427,0.890274314214,0.775280898876,0.879052369077,0.820224719101,0.881546134663,0.840909090909,0.885429638854,0.0431316055904,0.000560688451373,0.0281988333631,0.00636869559967
0.160535311699,0.00164759159088,0.821581545795,0.882654127923,3,2,8,"{'min_samples_split': 8, 'max_depth': 3, 'min_samples_leaf': 2}",124,0.833333333333,0.887640449438,0.8,0.883895131086,0.775280898876,0.891521197007,0.85393258427,0.881546134663,0.85393258427,0.874064837905,0.808988764045,0.872817955112,0.85393258427,0.890274314214,0.775280898876,0.877805486284,0.820224719101,0.881546134663,0.840909090909,0.885429638854,0.0393363994447,0.000489173610765,0.0292662085717,0.00606044493201
0.180162334442,0.00181286334991,0.821581545795,0.882529439644,3,2,9,"{'min_samples_split': 9, 'max_depth': 3, 'min_samples_leaf': 2}",124,0.833333333333,0.887640449438,0.8,0.883895131086,0.775280898876,0.891521197007,0.85393258427,0.881546134663,0.85393258427,0.874064837905,0.808988764045,0.872817955112,0.85393258427,0.890274314214,0.775280898876,0.877805486284,0.820224719101,0.88029925187,0.840909090909,0.885429638854,0.0509793513432,0.00146417086255,0.0292662085717,0.00609468824657
0.177168512344,0.00230605602264,0.821581545795,0.882903504482,3,2,10,"{'min_samples_split': 10, 'max_depth': 3, 'min_samples_leaf': 2}",124,0.833333333333,0.887640449438,0.8,0.883895131086,0.775280898876,0.891521197007,0.85393258427,0.881546134663,0.85393258427,0.874064837905,0.808988764045,0.872817955112,0.85393258427,0.890274314214,0.786516853933,0.88029925187,0.808988764045,0.881546134663,0.840909090909,0.885429638854,0.0494894507682,0.00134266476914,0.0279421357907,0.0059051177511
0.163959956169,0.00160701274872,0.819347122915,0.881904285924,3,3,2,"{'min_samples_split': 2, 'max_depth': 3, 'min_samples_leaf': 3}",175,0.833333333333,0.878901373283,0.8,0.878901373283,0.786516853933,0.889027431421,0.820224719101,0.877805486284,0.85393258427,0.875311720698,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.76404494382,0.877805486284,0.808988764045,0.885286783042,0.852272727273,0.885429638854,0.0352943108979,0.000708369677339,0.0279040063828,0.00519927121997
0.188095164299,0.00359461307526,0.819347122915,0.881904285924,3,3,3,"{'min_samples_split': 3, 'max_depth': 3, 'min_samples_leaf': 3}",175,0.833333333333,0.878901373283,0.8,0.878901373283,0.786516853933,0.889027431421,0.820224719101,0.877805486284,0.85393258427,0.875311720698,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.76404494382,0.877805486284,0.808988764045,0.885286783042,0.852272727273,0.885429638854,0.0558155439021,0.00489606051988,0.0279040063828,0.00519927121997
0.138971686363,0.00158638954163,0.819347122915,0.881904285924,3,3,4,"{'min_samples_split': 4, 'max_depth': 3, 'min_samples_leaf': 3}",175,0.833333333333,0.878901373283,0.8,0.878901373283,0.786516853933,0.889027431421,0.820224719101,0.877805486284,0.85393258427,0.875311720698,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.76404494382,0.877805486284,0.808988764045,0.885286783042,0.852272727273,0.885429638854,0.0170733902453,0.00102808721952,0.0279040063828,0.00519927121997
0.139914178848,0.0019270658493,0.819347122915,0.881904285924,3,3,5,"{'min_samples_split': 5, 'max_depth': 3, 'min_samples_leaf': 3}",175,0.833333333333,0.878901373283,0.8,0.878901373283,0.786516853933,0.889027431421,0.820224719101,0.877805486284,0.85393258427,0.875311720698,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.76404494382,0.877805486284,0.808988764045,0.885286783042,0.852272727273,0.885429638854,0.0525325331914,0.00134443983517,0.0279040063828,0.00519927121997
0.165530896187,0.00223348140717,0.819347122915,0.881904285924,3,3,6,"{'min_samples_split': 6, 'max_depth': 3, 'min_samples_leaf': 3}",175,0.833333333333,0.878901373283,0.8,0.878901373283,0.786516853933,0.889027431421,0.820224719101,0.877805486284,0.85393258427,0.875311720698,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.76404494382,0.877805486284,0.808988764045,0.885286783042,0.852272727273,0.885429638854,0.0467313621612,0.00139552447128,0.0279040063828,0.00519927121997
0.148822140694,0.00196399688721,0.82047071842,0.882028974203,3,3,7,"{'min_samples_split': 7, 'max_depth': 3, 'min_samples_leaf': 3}",144,0.833333333333,0.878901373283,0.8,0.878901373283,0.786516853933,0.889027431421,0.820224719101,0.877805486284,0.85393258427,0.875311720698,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.76404494382,0.877805486284,0.820224719101,0.886533665835,0.852272727273,0.885429638854,0.0366102381354,0.00129880540319,0.0276896833317,0.00529300115366
0.183312869072,0.00226843357086,0.821594313926,0.882029285534,3,3,8,"{'min_samples_split': 8, 'max_depth': 3, 'min_samples_leaf': 3}",116,0.833333333333,0.878901373283,0.8,0.881398252185,0.786516853933,0.889027431421,0.820224719101,0.874064837905,0.85393258427,0.875311720698,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.775280898876,0.879052369077,0.820224719101,0.886533665835,0.852272727273,0.885429638854,0.0427448042206,0.00152958378526,0.0255202129942,0.00554424457031
0.160648179054,0.00197455883026,0.82047071842,0.881405844138,3,3,9,"{'min_samples_split': 9, 'max_depth': 3, 'min_samples_leaf': 3}",144,0.833333333333,0.878901373283,0.8,0.881398252185,0.786516853933,0.889027431421,0.820224719101,0.874064837905,0.85393258427,0.872817955112,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.852272727273,0.885429638854,0.0302611676991,0.00118473729293,0.0276896833317,0.00616024563926
0.178525018692,0.00229532718658,0.821594313926,0.881405844138,3,3,10,"{'min_samples_split': 10, 'max_depth': 3, 'min_samples_leaf': 3}",116,0.833333333333,0.878901373283,0.8,0.881398252185,0.786516853933,0.889027431421,0.85393258427,0.870324189526,0.85393258427,0.872817955112,0.831460674157,0.879052369077,0.842696629213,0.891521197007,0.752808988764,0.881546134663,0.808988764045,0.884039900249,0.852272727273,0.885429638854,0.0432376156737,0.00146250112965,0.0320939453689,0.00626038335054
0.158230376244,0.00226714611053,0.823854273068,0.883650546823,3,4,2,"{'min_samples_split': 2, 'max_depth': 3, 'min_samples_leaf': 4}",86,0.833333333333,0.886392009988,0.8,0.883895131086,0.797752808989,0.887780548628,0.842696629213,0.877805486284,0.85393258427,0.88029925187,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.0341518474607,0.00099841757567,0.0280865866138,0.00497360478459
0.180893683434,0.00157120227814,0.823854273068,0.883650546823,3,4,3,"{'min_samples_split': 3, 'max_depth': 3, 'min_samples_leaf': 4}",86,0.833333333333,0.886392009988,0.8,0.883895131086,0.797752808989,0.887780548628,0.842696629213,0.877805486284,0.85393258427,0.88029925187,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.0500847713925,0.000802452587513,0.0280865866138,0.00497360478459
0.170340394974,0.00260262489319,0.823854273068,0.883650546823,3,4,4,"{'min_samples_split': 4, 'max_depth': 3, 'min_samples_leaf': 4}",86,0.833333333333,0.886392009988,0.8,0.883895131086,0.797752808989,0.887780548628,0.842696629213,0.877805486284,0.85393258427,0.88029925187,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.0346027202907,0.00177249363904,0.0280865866138,0.00497360478459
0.158541917801,0.00187647342682,0.823854273068,0.883650546823,3,4,5,"{'min_samples_split': 5, 'max_depth': 3, 'min_samples_leaf': 4}",86,0.833333333333,0.886392009988,0.8,0.883895131086,0.797752808989,0.887780548628,0.842696629213,0.877805486284,0.85393258427,0.88029925187,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.0368765374721,0.00102514928454,0.0280865866138,0.00497360478459
0.160420393944,0.00193002223969,0.823854273068,0.883650546823,3,4,6,"{'min_samples_split': 6, 'max_depth': 3, 'min_samples_leaf': 4}",86,0.833333333333,0.886392009988,0.8,0.883895131086,0.797752808989,0.887780548628,0.842696629213,0.877805486284,0.85393258427,0.88029925187,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.0342254514883,0.00108700601424,0.0280865866138,0.00497360478459
0.162993359566,0.00337238311768,0.823854273068,0.883650546823,3,4,7,"{'min_samples_split': 7, 'max_depth': 3, 'min_samples_leaf': 4}",86,0.833333333333,0.886392009988,0.8,0.883895131086,0.797752808989,0.887780548628,0.842696629213,0.877805486284,0.85393258427,0.88029925187,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.048571612614,0.00454362939066,0.0280865866138,0.00497360478459
0.16948029995,0.00179257392883,0.823854273068,0.883650546823,3,4,8,"{'min_samples_split': 8, 'max_depth': 3, 'min_samples_leaf': 4}",86,0.833333333333,0.886392009988,0.8,0.883895131086,0.797752808989,0.887780548628,0.842696629213,0.877805486284,0.85393258427,0.88029925187,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.875311720698,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.0422702805236,0.00123421071696,0.0280865866138,0.00497360478459
0.149119710922,0.00144779682159,0.822730677562,0.88290195015,3,4,9,"{'min_samples_split': 9, 'max_depth': 3, 'min_samples_leaf': 4}",97,0.833333333333,0.882646691635,0.8,0.883895131086,0.797752808989,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.875311720698,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.886533665835,0.863636363636,0.892901618929,0.0312188016898,0.00043932818131,0.0270670803522,0.00585429413201
0.173672008514,0.00166461467743,0.820457950289,0.883027725376,3,4,10,"{'min_samples_split': 10, 'max_depth': 3, 'min_samples_leaf': 4}",158,0.833333333333,0.882646691635,0.8,0.883895131086,0.797752808989,0.890274314214,0.820224719101,0.88029925187,0.85393258427,0.884039900249,0.831460674157,0.88029925187,0.831460674157,0.885286783042,0.76404494382,0.876558603491,0.831460674157,0.882793017456,0.840909090909,0.884184308842,0.0496670768688,0.000764125709764,0.0248682295832,0.00343030487141
0.150692987442,0.00260801315308,0.826088695948,0.882154129092,3,5,2,"{'min_samples_split': 2, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0261026215513,0.00171519504572,0.0295171849748,0.00491890350722
0.182540225983,0.0019627571106,0.826088695948,0.882154129092,3,5,3,"{'min_samples_split': 3, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0591917555066,0.00117452315343,0.0295171849748,0.00491890350722
0.140395784378,0.00204763412476,0.826088695948,0.882154129092,3,5,4,"{'min_samples_split': 4, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0186505677504,0.00146235360209,0.0295171849748,0.00491890350722
0.169479012489,0.0033374786377,0.826088695948,0.882154129092,3,5,5,"{'min_samples_split': 5, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0265394734157,0.00487748580569,0.0295171849748,0.00491890350722
0.173582267761,0.0020069360733,0.826088695948,0.882154129092,3,5,6,"{'min_samples_split': 6, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0314780833928,0.00123258315803,0.0295171849748,0.00491890350722
0.188450574875,0.00144507884979,0.826088695948,0.882154129092,3,5,7,"{'min_samples_split': 7, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0658398830834,0.000210225018016,0.0295171849748,0.00491890350722
0.140583586693,0.0015882730484,0.826088695948,0.882154129092,3,5,8,"{'min_samples_split': 8, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0206768931314,0.000796410211567,0.0295171849748,0.00491890350722
0.152361679077,0.00229060649872,0.826088695948,0.882154129092,3,5,9,"{'min_samples_split': 9, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0368143503213,0.00176445254163,0.0295171849748,0.00491890350722
0.164359354973,0.00164694786072,0.826088695948,0.882154129092,3,5,10,"{'min_samples_split': 10, 'max_depth': 3, 'min_samples_leaf': 5}",50,0.833333333333,0.882646691635,0.8,0.877652933833,0.786516853933,0.890274314214,0.842696629213,0.877805486284,0.842696629213,0.881546134663,0.842696629213,0.879052369077,0.85393258427,0.891521197007,0.76404494382,0.876558603491,0.842696629213,0.88029925187,0.852272727273,0.884184308842,0.0392097974101,0.000916306838107,0.0295171849748,0.00491890350722
0.177451038361,0.00186760425568,0.824952616048,0.87991113873,3,6,2,"{'min_samples_split': 2, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0502470299417,0.00113287114672,0.0273806854138,0.0043306130587
0.163538455963,0.00324981212616,0.824952616048,0.87991113873,3,6,3,"{'min_samples_split': 3, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.039637688265,0.00414204082711,0.0273806854138,0.0043306130587
0.167281889915,0.00165023803711,0.824952616048,0.87991113873,3,6,4,"{'min_samples_split': 4, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0309798387905,0.000565059579324,0.0273806854138,0.0043306130587
0.175718283653,0.00387260913849,0.824952616048,0.87991113873,3,6,5,"{'min_samples_split': 5, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0331180915547,0.00516386031472,0.0273806854138,0.0043306130587
0.175843381882,0.00282247066498,0.824952616048,0.87991113873,3,6,6,"{'min_samples_split': 6, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0318082998735,0.00174706217968,0.0273806854138,0.0043306130587
0.178272604942,0.00200817584991,0.824952616048,0.87991113873,3,6,7,"{'min_samples_split': 7, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0344712494663,0.0014703695608,0.0273806854138,0.0043306130587
0.18769094944,0.00136723518372,0.824952616048,0.87991113873,3,6,8,"{'min_samples_split': 8, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0508107025223,0.000113480591779,0.0273806854138,0.0043306130587
0.166904759407,0.00146906375885,0.824952616048,0.87991113873,3,6,9,"{'min_samples_split': 9, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0418340947621,0.000566281107147,0.0273806854138,0.0043306130587
0.154783678055,0.0024475812912,0.824952616048,0.87991113873,3,6,10,"{'min_samples_split': 10, 'max_depth': 3, 'min_samples_leaf': 6}",76,0.833333333333,0.881398252185,0.811111111111,0.882646691635,0.797752808989,0.887780548628,0.831460674157,0.875311720698,0.842696629213,0.88029925187,0.831460674157,0.875311720698,0.865168539326,0.885286783042,0.76404494382,0.874064837905,0.820224719101,0.88029925187,0.852272727273,0.876712328767,0.0258071837627,0.00173093914136,0.0273806854138,0.0043306130587
0.188084101677,0.00280086994171,0.820457950289,0.881158022298,3,7,2,"{'min_samples_split': 2, 'max_depth': 3, 'min_samples_leaf': 7}",148,0.833333333333,0.885143570537,0.8,0.881398252185,0.786516853933,0.882793017456,0.842696629213,0.881546134663,0.831460674157,0.874064837905,0.831460674157,0.877805486284,0.85393258427,0.887780548628,0.76404494382,0.876558603491,0.820224719101,0.885286783042,0.840909090909,0.879202988792,0.0298028150969,0.00285251717017,0.0268221213073,0.00407676633795
