mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.388434505463,0.00148651599884,0.821556860742,0.839506831193,0.01,120,"{'n_estimators': 120, 'learning_rate': 0.01}",101,0.833333333333,0.843945068664,0.833333333333,0.837702871411,0.775280898876,0.845386533666,0.865168539326,0.839152119701,0.831460674157,0.835411471322,0.820224719101,0.84289276808,0.808988764045,0.834164588529,0.76404494382,0.844139650873,0.831460674157,0.835411471322,0.852272727273,0.836861768369,0.0570381944689,0.00026982511062,0.0298794268852,0.00399570256558
0.438108825684,0.00144793987274,0.819322154126,0.841128245822,0.01,130,"{'n_estimators': 130, 'learning_rate': 0.01}",119,0.822222222222,0.846441947566,0.833333333333,0.838951310861,0.775280898876,0.847880299252,0.865168539326,0.839152119701,0.831460674157,0.836658354115,0.797752808989,0.844139650873,0.820224719101,0.839152119701,0.76404494382,0.844139650873,0.831460674157,0.837905236908,0.852272727273,0.836861768369,0.0618401473437,0.000156423864211,0.0302461495033,0.00391257607482
0.423824286461,0.00169386863708,0.81819855862,0.841751220996,0.01,140,"{'n_estimators': 140, 'learning_rate': 0.01}",128,0.822222222222,0.845193508115,0.833333333333,0.838951310861,0.775280898876,0.847880299252,0.865168539326,0.839152119701,0.831460674157,0.836658354115,0.797752808989,0.844139650873,0.808988764045,0.84289276808,0.76404494382,0.844139650873,0.831460674157,0.839152119701,0.852272727273,0.839352428394,0.0755168796492,0.000951362096842,0.0304000579871,0.00339365460883
0.439144945145,0.0015570640564,0.81819855862,0.84237512939,0.01,150,"{'n_estimators': 150, 'learning_rate': 0.01}",128,0.822222222222,0.846441947566,0.833333333333,0.841448189763,0.775280898876,0.849127182045,0.865168539326,0.839152119701,0.831460674157,0.836658354115,0.797752808989,0.844139650873,0.808988764045,0.84289276808,0.76404494382,0.844139650873,0.831460674157,0.840399002494,0.852272727273,0.839352428394,0.0752769812106,0.00020097237554,0.0304000579871,0.00354393247634
0.533169794083,0.00324766635895,0.81819855862,0.843372479959,0.01,160,"{'n_estimators': 160, 'learning_rate': 0.01}",128,0.822222222222,0.845193508115,0.833333333333,0.841448189763,0.775280898876,0.851620947631,0.865168539326,0.840399002494,0.831460674157,0.836658354115,0.797752808989,0.844139650873,0.808988764045,0.84289276808,0.76404494382,0.849127182045,0.831460674157,0.84289276808,0.852272727273,0.839352428394,0.136930930053,0.00491899368853,0.0304000579871,0.00423442461497
0.483852887154,0.00202000141144,0.819322154126,0.843995766077,0.01,170,"{'n_estimators': 170, 'learning_rate': 0.01}",120,0.822222222222,0.845193508115,0.833333333333,0.841448189763,0.775280898876,0.852867830424,0.865168539326,0.84289276808,0.831460674157,0.835411471322,0.797752808989,0.844139650873,0.808988764045,0.84289276808,0.76404494382,0.851620947631,0.842696629213,0.84289276808,0.852272727273,0.840597758406,0.0979574961145,0.00151401475834,0.031069731801,0.00483413632132
0.460038232803,0.00293943881989,0.820445749631,0.844369831303,0.01,180,"{'n_estimators': 180, 'learning_rate': 0.01}",108,0.822222222222,0.846441947566,0.833333333333,0.841448189763,0.786516853933,0.851620947631,0.865168539326,0.844139650873,0.831460674157,0.835411471322,0.797752808989,0.844139650873,0.808988764045,0.844139650873,0.76404494382,0.851620947631,0.842696629213,0.84289276808,0.852272727273,0.841843088418,0.0621478629543,0.00316596243672,0.0296263619604,0.00454933334801
0.537136626244,0.00222768783569,0.821569345137,0.844619207861,0.01,190,"{'n_estimators': 190, 'learning_rate': 0.01}",91,0.822222222222,0.846441947566,0.833333333333,0.841448189763,0.786516853933,0.850374064838,0.865168539326,0.845386533666,0.831460674157,0.836658354115,0.797752808989,0.844139650873,0.808988764045,0.844139650873,0.76404494382,0.851620947631,0.85393258427,0.844139650873,0.852272727273,0.841843088418,0.0878493768762,0.00117480628059,0.0306445019757,0.00409733107736
0.0566568613052,0.00125052928925,0.616170128249,0.61616172317,0.02,10,"{'n_estimators': 10, 'learning_rate': 0.02}",188,0.611111111111,0.616729088639,0.611111111111,0.616729088639,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.61797752809,0.615960099751,0.613636363636,0.616438356164,0.0154792923222,0.000157472627052,0.00283679627765,0.000317001102136
0.0881206512451,0.00167760848999,0.795863409375,0.797107199857,0.02,20,"{'n_estimators': 20, 'learning_rate': 0.02}",181,0.755555555556,0.80024968789,0.755555555556,0.796504369538,0.76404494382,0.799251870324,0.842696629213,0.780548628429,0.820224719101,0.793017456359,0.808988764045,0.802992518703,0.808988764045,0.794264339152,0.752808988764,0.809226932668,0.820224719101,0.798004987531,0.829545454545,0.79701120797,0.0186306925149,0.000840503879706,0.0331283434303,0.00704395153262
0.11734521389,0.00130300521851,0.799209510839,0.805462717113,0.02,30,"{'n_estimators': 30, 'learning_rate': 0.02}",172,0.755555555556,0.80024968789,0.788888888889,0.812734082397,0.76404494382,0.799251870324,0.842696629213,0.780548628429,0.820224719101,0.793017456359,0.786516853933,0.825436408978,0.808988764045,0.802992518703,0.76404494382,0.835411471322,0.820224719101,0.802992518703,0.840909090909,0.80199252802,0.0295474225874,0.00027374888187,0.0304224856452,0.0148806639397
0.14913892746,0.00141775608063,0.815976052661,0.8307772491,0.02,40,"{'n_estimators': 40, 'learning_rate': 0.02}",139,0.822222222222,0.830212234707,0.8,0.835205992509,0.797752808989,0.836658354115,0.865168539326,0.816708229426,0.831460674157,0.829177057357,0.808988764045,0.831670822943,0.797752808989,0.831670822943,0.76404494382,0.835411471322,0.831460674157,0.829177057357,0.840909090909,0.831880448319,0.0295668161386,0.000784870480629,0.0268797107995,0.00530913326252
0.19212539196,0.00228950977325,0.819322154126,0.837012131613,0.02,50,"{'n_estimators': 50, 'learning_rate': 0.02}",120,0.822222222222,0.83645443196,0.833333333333,0.837702871411,0.786516853933,0.845386533666,0.865168539326,0.837905236908,0.831460674157,0.829177057357,0.808988764045,0.835411471322,0.797752808989,0.834164588529,0.76404494382,0.844139650873,0.831460674157,0.832917705736,0.852272727273,0.836861768369,0.0502363775058,0.00145206940611,0.0289669043593,0.0045974325872
0.219534611702,0.00199747085571,0.820433265237,0.839756207752,0.02,60,"{'n_estimators': 60, 'learning_rate': 0.02}",111,0.833333333333,0.843945068664,0.833333333333,0.837702871411,0.775280898876,0.845386533666,0.865168539326,0.839152119701,0.831460674157,0.835411471322,0.797752808989,0.844139650873,0.820224719101,0.835411471322,0.76404494382,0.844139650873,0.831460674157,0.835411471322,0.852272727273,0.836861768369,0.0435995446652,0.0015006390719,0.0305349843075,0.0039656697873
0.241716432571,0.0029810667038,0.81819855862,0.841377466715,0.02,70,"{'n_estimators': 70, 'learning_rate': 0.02}",128,0.822222222222,0.845193508115,0.833333333333,0.838951310861,0.775280898876,0.847880299252,0.865168539326,0.839152119701,0.831460674157,0.836658354115,0.797752808989,0.844139650873,0.808988764045,0.84289276808,0.76404494382,0.844139650873,0.831460674157,0.837905236908,0.852272727273,0.836861768369,0.0640488548269,0.00491836888491,0.0304000579871,0.00374113352504
0.285518980026,0.00509467124939,0.81819855862,0.8431231034,0.02,80,"{'n_estimators': 80, 'learning_rate': 0.02}",128,0.822222222222,0.845193508115,0.833333333333,0.841448189763,0.775280898876,0.851620947631,0.865168539326,0.840399002494,0.831460674157,0.835411471322,0.797752808989,0.844139650873,0.808988764045,0.84289276808,0.76404494382,0.851620947631,0.831460674157,0.839152119701,0.852272727273,0.839352428394,0.0554150418155,0.00811280512558,0.0304000579871,0.00499481475381
0.337359976768,0.00468723773956,0.821569345137,0.8441207653,0.02,90,"{'n_estimators': 90, 'learning_rate': 0.02}",91,0.822222222222,0.846441947566,0.833333333333,0.841448189763,0.786516853933,0.850374064838,0.865168539326,0.845386533666,0.831460674157,0.835411471322,0.797752808989,0.844139650873,0.808988764045,0.844139650873,0.76404494382,0.851620947631,0.85393258427,0.84289276808,0.852272727273,0.839352428394,0.0340754853661,0.00643538487477,0.0306445019757,0.00457806439156
0.303011417389,0.00146911144257,0.820458234026,0.845867491646,0.02,100,"{'n_estimators': 100, 'learning_rate': 0.02}",104,0.822222222222,0.851435705368,0.822222222222,0.847690387016,0.786516853933,0.850374064838,0.865168539326,0.844139650873,0.831460674157,0.837905236908,0.797752808989,0.844139650873,0.808988764045,0.844139650873,0.76404494382,0.851620947631,0.85393258427,0.845386533666,0.852272727273,0.841843088418,0.0490985665182,0.000151393186366,0.030398263379,0.00420143252878
0.325708961487,0.00209727287292,0.821581829531,0.84823688106,0.02,110,"{'n_estimators': 110, 'learning_rate': 0.02}",87,0.822222222222,0.85518102372,0.822222222222,0.848938826467,0.786516853933,0.857855361596,0.865168539326,0.844139650873,0.831460674157,0.840399002494,0.797752808989,0.844139650873,0.808988764045,0.844139650873,0.76404494382,0.851620947631,0.865168539326,0.851620947631,0.852272727273,0.844333748443,0.0688519716565,0.00105641825629,0.0317905627062,0.00539593824871
0.357425045967,0.00195932388306,0.821569345137,0.851355178478,0.02,120,"{'n_estimators': 120, 'learning_rate': 0.02}",91,0.822222222222,0.861423220974,0.833333333333,0.85393258427,0.786516853933,0.859102244389,0.865168539326,0.849127182045,0.831460674157,0.84289276808,0.797752808989,0.845386533666,0.808988764045,0.846633416459,0.76404494382,0.854114713217,0.85393258427,0.854114713217,0.852272727273,0.846824408468,0.0547209560223,0.00112826212837,0.0306445019757,0.00581618076307
0.374360609055,0.00291018486023,0.823804051753,0.854971450685,0.02,130,"{'n_estimators': 130, 'learning_rate': 0.02}",55,0.822222222222,0.865168539326,0.844444444444,0.85518102372,0.786516853933,0.862842892768,0.865168539326,0.85536159601,0.831460674157,0.850374064838,0.797752808989,0.844139650873,0.820224719101,0.851620947631,0.76404494382,0.857855361596,0.85393258427,0.857855361596,0.852272727273,0.849315068493,0.0656561959319,0.0040483784461,0.0309343363035,0.00603700761758
0.407550120354,0.00343186855316,0.828298433776,0.857092085428,0.02,140,"{'n_estimators': 140, 'learning_rate': 0.02}",10,0.822222222222,0.868913857678,0.844444444444,0.858926342072,0.786516853933,0.865336658354,0.865168539326,0.856608478803,0.831460674157,0.850374064838,0.831460674157,0.850374064838,0.842696629213,0.857855361596,0.76404494382,0.856608478803,0.842696629213,0.856608478803,0.852272727273,0.849315068493,0.137825475485,0.00237464710663,0.0292243261978,0.00602595709921
0.380621027946,0.00225217342377,0.828298433776,0.860084760185,0.02,150,"{'n_estimators': 150, 'learning_rate': 0.02}",10,0.822222222222,0.870162297129,0.844444444444,0.860174781523,0.786516853933,0.86783042394,0.865168539326,0.865336658354,0.831460674157,0.852867830424,0.831460674157,0.851620947631,0.842696629213,0.861596009975,0.76404494382,0.856608478803,0.842696629213,0.864089775561,0.852272727273,0.850560398506,0.0400621695392,0.0012871166541,0.0292243261978,0.0065877523932
0.444430232048,0.00235395431519,0.822680456248,0.863326658548,0.02,160,"{'n_estimators': 160, 'learning_rate': 0.02}",73,0.822222222222,0.877652933833,0.844444444444,0.862671660424,0.786516853933,0.864089775561,0.85393258427,0.865336658354,0.831460674157,0.856608478803,0.797752808989,0.857855361596,0.831460674157,0.865336658354,0.76404494382,0.856608478803,0.842696629213,0.866583541147,0.852272727273,0.860523038605,0.112734900248,0.00132674112475,0.0287200763442,0.00594141624236
0.473776221275,0.00208110809326,0.822680456248,0.866194178804,0.02,170,"{'n_estimators': 170, 'learning_rate': 0.02}",73,0.822222222222,0.876404494382,0.844444444444,0.865168539326,0.786516853933,0.86783042394,0.85393258427,0.86783042394,0.831460674157,0.859102244389,0.797752808989,0.865336658354,0.831460674157,0.869077306733,0.76404494382,0.857855361596,0.842696629213,0.869077306733,0.852272727273,0.864259028643,0.136170634135,0.00103030895519,0.0287200763442,0.00501590952658
0.5079870224,0.00168991088867,0.823804051753,0.867316685424,0.02,180,"{'n_estimators': 180, 'learning_rate': 0.02}",57,0.822222222222,0.878901373283,0.844444444444,0.867665418227,0.786516853933,0.870324189526,0.85393258427,0.86783042394,0.842696629213,0.857855361596,0.797752808989,0.864089775561,0.85393258427,0.870324189526,0.76404494382,0.85536159601,0.820224719101,0.874064837905,0.852272727273,0.866749688667,0.12607498556,0.00024898418756,0.0301070504721,0.00664374519718
0.496176338196,0.00259470939636,0.82717483827,0.869186854336,0.02,190,"{'n_estimators': 190, 'learning_rate': 0.02}",22,0.822222222222,0.878901373283,0.844444444444,0.867665418227,0.786516853933,0.872817955112,0.85393258427,0.869077306733,0.842696629213,0.861596009975,0.820224719101,0.866583541147,0.85393258427,0.870324189526,0.775280898876,0.862842892768,0.820224719101,0.874064837905,0.852272727273,0.86799501868,0.112098648372,0.00134199915821,0.0265861103223,0.00490954451096
0.0402466773987,0.00117774009705,0.791381511747,0.795485940506,0.03,10,"{'n_estimators': 10, 'learning_rate': 0.03}",186,0.755555555556,0.80024968789,0.744444444444,0.792759051186,0.76404494382,0.799251870324,0.842696629213,0.780548628429,0.820224719101,0.793017456359,0.808988764045,0.802992518703,0.808988764045,0.78927680798,0.752808988764,0.809226932668,0.786516853933,0.791770573566,0.829545454545,0.795765877958,0.00790283938165,0.00020710673653,0.0335962332456,0.00755729695729
0.080683350563,0.00239634513855,0.799209510839,0.805463028056,0.03,20,"{'n_estimators': 20, 'learning_rate': 0.03}",172,0.755555555556,0.80024968789,0.788888888889,0.813982521848,0.76404494382,0.799251870324,0.842696629213,0.780548628429,0.820224719101,0.793017456359,0.786516853933,0.825436408978,0.808988764045,0.802992518703,0.76404494382,0.835411471322,0.820224719101,0.802992518703,0.840909090909,0.800747198007,0.0151783825227,0.00203339427243,0.0304224856452,0.0149808204702
0.109572076797,0.00241637229919,0.8204329815,0.833396635796,0.03,30,"{'n_estimators': 30, 'learning_rate': 0.03}",113,0.822222222222,0.835205992509,0.833333333333,0.833957553059,0.797752808989,0.836658354115,0.876404494382,0.835411471322,0.831460674157,0.829177057357,0.808988764045,0.835411471322,0.797752808989,0.831670822943,0.76404494382,0.839152119701,0.831460674157,0.829177057357,0.840909090909,0.828144458281,0.030947201362,0.00277000278163,0.0288171531178,0.00348777018614
0.143997979164,0.00305712223053,0.819309669731,0.839881051697,0.03,40,"{'n_estimators': 40, 'learning_rate': 0.03}",124,0.833333333333,0.843945068664,0.833333333333,0.838951310861,0.775280898876,0.845386533666,0.865168539326,0.839152119701,0.831460674157,0.836658354115,0.797752808989,0.844139650873,0.808988764045,0.835411471322,0.76404494382,0.844139650873,0.831460674157,0.834164588529,0.852272727273,0.836861768369,0.0218520954625,0.00288170271815,0.0307280997037,0.00395791120145
0.175176596642,0.00298335552216,0.81819855862,0.842748882897,0.03,50,"{'n_estimators': 50, 'learning_rate': 0.03}",128,0.822222222222,0.846441947566,0.833333333333,0.838951310861,0.775280898876,0.850374064838,0.865168539326,0.839152119701,0.831460674157,0.840399002494,0.797752808989,0.844139650873,0.808988764045,0.841645885287,0.76404494382,0.844139650873,0.831460674157,0.84289276808,0.852272727273,0.839352428394,0.0398075668003,0.00484664959019,0.0304000579871,0.00348287243574
0.203990626335,0.00264406204224,0.821569345137,0.844369986581,0.03,60,"{'n_estimators': 60, 'learning_rate': 0.03}",91,0.822222222222,0.846441947566,0.833333333333,0.841448189763,0.786516853933,0.850374064838,0.865168539326,0.844139650873,0.831460674157,0.835411471322,0.797752808989,0.844139650873,0.808988764045,0.844139650873,0.76404494382,0.851620947631,0.85393258427,0.845386533666,0.852272727273,0.840597758406,0.0281968323619,0.00127648804051,0.0306445019757,0.00443996107503
0.227225875854,0.00140392780304,0.822692940642,0.847613906661,0.03,70,"{'n_estimators': 70, 'learning_rate': 0.03}",70,0.822222222222,0.85518102372,0.833333333333,0.852684144819,0.786516853933,0.851620947631,0.865168539326,0.844139650873,0.831460674157,0.837905236908,0.797752808989,0.844139650873,0.808988764045,0.844139650873,0.76404494382,0.851620947631,0.865168539326,0.850374064838,0.852272727273,0.844333748443,0.0357977748979,0.000169671675243,0.0319870924461,0.00513740079763
0.247093939781,0.00214126110077,0.820458234026,0.852103931205,0.03,80,"{'n_estimators': 80, 'learning_rate': 0.03}",104,0.822222222222,0.866416978777,0.822222222222,0.85518102372,0.786516853933,0.859102244389,0.865168539326,0.849127182045,0.831460674157,0.846633416459,0.797752808989,0.84289276808,0.808988764045,0.846633416459,0.76404494382,0.854114713217,0.85393258427,0.852867830424,0.852272727273,0.848069738481,0.0477808975977,0.00105471791704,0.030398263379,0.00661641397333
0.277506971359,0.00180130004883,0.827187322665,0.856842397538,0.03,90,"{'n_estimators': 90, 'learning_rate': 0.03}",21,0.822222222222,0.868913857678,0.833333333333,0.856429463171,0.786516853933,0.86783042394,0.865168539326,0.856608478803,0.831460674157,0.852867830424,0.831460674157,0.849127182045,0.831460674157,0.851620947631,0.76404494382,0.856608478803,0.85393258427,0.859102244389,0.852272727273,0.849315068493,0.0520304845907,0.00102102885967,0.0292325446433,0.00656574206153
0.311868000031,0.00187373161316,0.828298433776,0.861082267194,0.03,100,"{'n_estimators': 100, 'learning_rate': 0.03}",10,0.822222222222,0.87265917603,0.844444444444,0.860174781523,0.786516853933,0.86783042394,0.865168539326,0.861596009975,0.831460674157,0.854114713217,0.831460674157,0.859102244389,0.842696629213,0.861596009975,0.76404494382,0.856608478803,0.842696629213,0.864089775561,0.852272727273,0.853051058531,0.0660416424804,0.00122105635249,0.0292243261978,0.0057178783799
0.307554674149,0.00154809951782,0.82717483827,0.865197138791,0.03,110,"{'n_estimators': 110, 'learning_rate': 0.03}",22,0.822222222222,0.876404494382,0.844444444444,0.866416978777,0.786516853933,0.870324189526,0.865168539326,0.864089775561,0.831460674157,0.85536159601,0.831460674157,0.865336658354,0.831460674157,0.865336658354,0.76404494382,0.857855361596,0.842696629213,0.869077306733,0.852272727273,0.861768368618,0.0490599914941,0.000170706963404,0.0288629164863,0.00576278079797
0.333408808708,0.00159597396851,0.823778515492,0.868314191659,0.03,120,"{'n_estimators': 120, 'learning_rate': 0.03}",61,0.822222222222,0.880149812734,0.844444444444,0.866416978777,0.775280898876,0.874064837905,0.85393258427,0.865336658354,0.842696629213,0.859102244389,0.831460674157,0.86783042394,0.842696629213,0.869077306733,0.775280898876,0.861596009975,0.820224719101,0.872817955112,0.829545454545,0.866749688667,0.0773172461074,0.000156988306148,0.0261982839839,0.00582373461023
0.397276473045,0.00188708305359,0.826025706503,0.870682958797,0.03,130,"{'n_estimators': 130, 'learning_rate': 0.03}",39,0.822222222222,0.880149812734,0.844444444444,0.867665418227,0.786516853933,0.877805486284,0.85393258427,0.869077306733,0.842696629213,0.862842892768,0.831460674157,0.86783042394,0.85393258427,0.870324189526,0.775280898876,0.864089775561,0.820224719101,0.876558603491,0.829545454545,0.870485678705,0.15734847556,0.000825398695506,0.0252997778734,0.00547539845072
0.382411170006,0.00189945697784,0.826025706503,0.871804998033,0.03,140,"{'n_estimators': 140, 'learning_rate': 0.03}",36,0.822222222222,0.880149812734,0.844444444444,0.867665418227,0.786516853933,0.88029925187,0.85393258427,0.866583541147,0.842696629213,0.865336658354,0.831460674157,0.872817955112,0.865168539326,0.872817955112,0.775280898876,0.865336658354,0.808988764045,0.875311720698,0.829545454545,0.871731008717,0.0877480449445,0.000524342142887,0.0272227131135,0.00533124368594
0.406530380249,0.00301375389099,0.826025706503,0.873301723994,0.03,150,"{'n_estimators': 150, 'learning_rate': 0.03}",36,0.833333333333,0.881398252185,0.833333333333,0.868913857678,0.786516853933,0.88029925187,0.85393258427,0.872817955112,0.842696629213,0.866583541147,0.831460674157,0.874064837905,0.85393258427,0.875311720698,0.786516853933,0.865336658354,0.808988764045,0.877805486284,0.829545454545,0.870485678705,0.0909349179416,0.00406738930418,0.0232301397069,0.00524803996845
0.376634097099,0.00201826095581,0.823803484281,0.87517173879,0.03,160,"{'n_estimators': 160, 'learning_rate': 0.03}",59,0.833333333333,0.885143570537,0.811111111111,0.868913857678,0.786516853933,0.881546134663,0.85393258427,0.874064837905,0.842696629213,0.86783042394,0.831460674157,0.875311720698,0.85393258427,0.876558603491,0.786516853933,0.86783042394,0.808988764045,0.877805486284,0.829545454545,0.876712328767,0.0400910950303,0.000997667481545,0.0234862830985,0.00547265471361
0.437143492699,0.00168380737305,0.823803484281,0.878663477996,0.03,170,"{'n_estimators': 170, 'learning_rate': 0.03}",59,0.833333333333,0.886392009988,0.811111111111,0.87265917603,0.786516853933,0.885286783042,0.842696629213,0.88029925187,0.842696629213,0.876558603491,0.831460674157,0.877805486284,0.85393258427,0.881546134663,0.786516853933,0.870324189526,0.820224719101,0.877805486284,0.829545454545,0.87795765878,0.10887895688,0.000253466315779,0.0218141578377,0.00476004404806
0.47836368084,0.00301034450531,0.821568777664,0.88128224358,0.03,180,"{'n_estimators': 180, 'learning_rate': 0.03}",99,0.833333333333,0.887640449438,0.8,0.875156054931,0.786516853933,0.891521197007,0.842696629213,0.881546134663,0.842696629213,0.877805486284,0.831460674157,0.88029925187,0.85393258427,0.882793017456,0.786516853933,0.874064837905,0.808988764045,0.882793017456,0.829545454545,0.879202988792,0.0974485307024,0.00299078445371,0.023066888797,0.0050684909928
0.503341269493,0.00369474887848,0.824939564181,0.883402722657,0.03,190,"{'n_estimators': 190, 'learning_rate': 0.03}",44,0.833333333333,0.888888888889,0.8,0.880149812734,0.786516853933,0.8927680798,0.842696629213,0.881546134663,0.85393258427,0.879052369077,0.842696629213,0.882793017456,0.85393258427,0.885286783042,0.775280898876,0.879052369077,0.831460674157,0.885286783042,0.829545454545,0.879202988792,0.148310012052,0.00484415434884,0.0264769355686,0.00441357339206
